"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"Hagan CDA","Robust Porter",1.056,1.011,5.96,60.7,33.93
"Londinium's Porter","English Porter",1.049,1.009,5.21,20.6,25.39
"Awesome Recipe","Robust Porter",1.064,1.017,6.12,0,30.87
"The Honeybadger","American Porter",1.133,1.053,10.54,53.13,50
"Awesome Recipe","Robust Porter",1.061,1.015,6.01,48.9,25
"The J. Porter","Robust Porter",1.052,1.014,4.97,37.18,28.92
"Porter Ana","Robust Porter",1.052,1.011,5.3,24.83,35.15
"Mali grad - Robust Porter 2016","Robust Porter",1.071,1.018,7.03,0,42.56
"Awesome Recipe","Brown Porter",1.058,1.013,5.89,29.12,27.1
"Everett clone","American Porter",1.085,1.022,8.28,0,50
"Baltic porter","Baltic Porter",1.07,1.016,7.11,45.19,46.93
"PAT'S PORTER","Brown Porter",1.06,1.013,6.05,25.3,26.82
"Honey porter II","Robust Porter",1.065,1.016,6.5,32.16,31.79
"BB","Robust Porter",1.065,1.02,5.86,45.28,28.03
"Happy Porter","Brown Porter",1.064,1.011,7.01,36.16,34.75
"Mud Pie Porter","Robust Porter",1.056,1.014,5.51,38.31,30.04
"Coffee Robust Porter","American Porter",1.067,1.018,6.46,25.48,33.59
"Sweet Baby Jesus Clone","Robust Porter",1.059,1.011,6.23,26.49,33.43
"Burnt Rock BIAB","Robust Porter",1.062,1.016,6.13,26.5,35.27
"Chocolate Orange Explosion","Baltic Porter",1.057,1.013,5.81,30.92,23.51
"Smoke 'em if you got 'em Porter","English Porter",1.064,1.02,5.8,26.61,30.68
"Dark Extract Porter 1","Robust Porter",1.06,1.017,5.64,35.54,35.15
"Burnt Smoke","American Porter",1.06,1.01,6.51,34.87,50
"BB Dark Demo-lition","Robust Porter",1.059,1.015,5.83,45.34,29.07
"Red October","Baltic Porter",1.09,1.027,8.23,42.39,21.73
"Cherry Smoked Porter","English Porter",1.05,1.01,5.25,28.76,24.37
"Orange Blossom Honey Porter","English Porter",1.052,1.01,5.51,28.56,26.93
"Merri Mashers Barrel Baltic Porter","Baltic Porter",1.078,1.017,8.06,40.57,25.62
"Coffee and Cigs Porter","American Porter",1.077,1.018,7.85,31.57,39.13
"Coconut kava porter","Brown Porter",1.044,1.011,4.32,32.36,32.27
"Porter  American 9-24-16","American Porter",1.058,1.014,5.77,50.4,30.36
"Chocolate bar porter","American Porter",1.057,1.014,5.58,31.1,42.27
"P4 #2 - Straight Up Black Porter","English Porter",13.0668,2.46055,5.68,33.7,27.34
"Pine Tar","American Porter",1.068,1.017,6.68,64.99,40.96
"Awesome Recipe","Robust Porter",1.055,1.014,5.43,0,33.77
"Baltic porter","Baltic Porter",1.089,1.022,8.83,36.51,46.02
"Belgian Black 666","American Porter",1.075,1.021,7.07,32.61,27.71
"Dark Coffee Porter","American Porter",1.057,1.016,5.4,35.02,28.14
"Brown Porter","Brown Porter",1.051,1.01,5.41,28.32,27.42
"Snow Clone","American Porter",1.072,1.025,6.23,18.6,47.57
"British smoked chocolate porter","Robust Porter",1.071,1.018,7,27.02,50
"J&D Robust Porter","Robust Porter",1.062,1.014,6.27,37.75,30.3
"Portier VIII","English Porter",1.049,1.011,4.99,33.81,25.33
"Chocolate Porter","American Porter",1.06,1.019,5.43,48.26,28.02
"Streets of Trondheim Porter 2016","Robust Porter",1.061,1.014,6.29,21.91,38.83
"Porta Potty Porter Blueberry","American Porter",1.051,1.013,4.99,45.84,35.49
"Robust Porter - Coop Brew K&S","Robust Porter",1.058,1.013,5.89,44.35,24.8
"Thunderous Chocolate Face Melter-English Por...","Robust Porter",1.08,1.024,7.42,39.5,43.19
"Ciporter","Robust Porter",1.059,1.015,5.84,35.95,34.5
"Porky's 1","Robust Porter",1.062,1.016,6.12,31.14,50
"Modified Biggest Small Beer Ever","Brown Porter",1.057,1.013,5.68,34.25,35.04
"Gingerbread Porter","Brown Porter",1.072,1.023,6.48,31.5,50
"Stealie Porter","American Porter",1.055,1.014,5.41,32.47,32.94
"Awesome Recipe","Baltic Porter",1.061,1.015,6.05,28.54,31.12
"Fetterjul 16","Brown Porter",1.051,1.01,5.32,35.79,33.04
"Imperial cherrysmoke Vanilla Porter","Robust Porter",1.077,1.019,7.54,46.5,33.49
"Wheat Porter","Robust Porter",1.057,1.014,5.61,25.97,31.47
"DePorter","Baltic Porter",1.087,1.021,8.66,34.21,24.39
"Porter","American Porter",1.074,1.018,7.24,52.65,31.72
"HeberHaus Baltic Porter 2.0","Baltic Porter",1.089,1.03,7.66,36.64,36.51
"Jeff's All-In Beer Special","American Porter",1.09,1.025,8.53,131.95,50
"Modern london porter","Brown Porter",1.065,1.02,6.01,22.58,31.44
"Streets of Trondheim Porter 2016","Robust Porter",1.061,1.014,6.29,21.91,38.83
"Hey Joe","Robust Porter",1.059,1.014,5.95,30.05,34.46
"Dark Night Tangerine Porter","American Porter",1.052,1.013,5.16,32.33,27.27
"Big Wood Porter","Robust Porter",1.056,1.011,5.91,35.09,32
"Toddy Porter","Robust Porter",1.06,1.015,5.96,48.63,27.84
"Balaeric porter","Baltic Porter",1.069,1.021,6.31,54.83,29.29
"Brown Porter","Brown Porter",1.052,1.012,5.22,32.5,28.11
"Chili Pepper Chocolate Peanut Butter Porter...","American Porter",1.066,1.023,5.65,37.16,50
"Peppered Porter","American Porter",1.059,1.015,5.85,46.78,32.06
"Patagonia Coffee Porter","American Porter",1.064,1.016,6.28,44.94,40.03
"Porter Bot","American Porter",1.063,1.013,6.54,44.22,38.66
"Cocoanut Porter","American Porter",1.062,1.015,6.17,40.37,34.39
"Kool Yule","American Porter",1.072,1.017,7.19,45.13,31.47
"Coffee Porter","Robust Porter",1.053,1.013,5.26,47.5,34.9
"Mikes Puppy Love","Robust Porter",1.065,1.018,6.1,30.8,41.97
"Cloudy with a chance of peanut butter","Robust Porter",1.06,1.015,5.93,31.17,35.84
"Brown Porter 2 #12","Brown Porter",1.052,1.011,5.38,21.21,20.21
"Smoke House Porter","American Porter",1.063,1.018,5.89,44.84,28.95
"Chocolate Vanilla Porter","Robust Porter",1.06,1.016,5.77,31.63,34.76
"Hazelnut Porter (GF)","American Porter",1.062,1.019,5.59,28.07,50
"7 Sorter klone","Brown Porter",1.066,1.015,6.66,35.97,15.53
"Team GB","English Porter",1.05,1.014,4.62,39.63,25.11
"Redemption Porter","American Porter",1.062,1.017,5.95,46.06,50
"Revenge of Porkys","Baltic Porter",1.062,1.013,6.42,17.18,26.72
"Basic Porter 1","Brown Porter",1.051,1.014,4.83,28.05,33.93
"Chocolate Strawberry porter","American Porter",1.058,1.017,5.37,23.11,30.32
"Bourbon Barrel Porter","American Porter",1.065,1.018,6.15,48.37,44.48
"Baltic Porter with Mushrooms and Figs","Baltic Porter",1.08,1.018,8.15,71.53,38.39
"Halloween stout","English Porter",1.051,1.012,5.17,33.4,29.89
"ABBC Porte","Robust Porter",1.085,1.016,9.07,0,31.08
"Musta joulu","Baltic Porter",1.029,1.005,3.09,0,47.19
"Vanilla Grilla","Robust Porter",1.058,1.017,5.39,36.49,35.84
"Fireside Sipper Wheat Porter","American Porter",1.062,1.015,6.09,11.88,38.97
"Porter II","American Porter",1.061,1.017,5.81,42.12,38.28
"Porter","Brown Porter",1.056,1.014,5.5,59.62,29.71
"Porter Three","Baltic Porter",1.064,1.012,6.76,39.05,29.26
"Portteri 2015","Robust Porter",1.058,1.014,5.79,30.8,36.85
"Pirate Porter","Baltic Porter",1.086,1.029,7.53,49.51,40
"Baltic Porter","Baltic Porter",1.079,1.018,7.99,45.95,36.46
"Snowflake Porter","Brown Porter",1.076,1.022,7,54.56,14.79
"Robbie Porter","Baltic Porter",1.054,1.014,5.34,16.76,33.67
"Entirely perfect porter","Robust Porter",1.058,1.016,5.59,59.39,33.87
"Whopper? I hardly porter!","American Porter",1.059,1.017,5.57,36.45,25.42
"Intro Porter","Brown Porter",1.051,1.012,5.19,41.15,31.51
"Who's Your Taddy Porter","English Porter",1.052,1.013,5.19,29.21,27.41
"Nightliner","Baltic Porter",1.057,1.014,5.62,17.21,30.15
"Awesome Recipe","American Porter",1.072,1.017,7.26,52.09,39.64
"Brown porter","Brown Porter",1.065,1.012,6.93,30.38,33.27
"Winter Baltic Porter","Baltic Porter",1.068,1.015,6.95,49.35,28.96
"Porter UBR Kit","American Porter",1.054,1.012,5.45,42.89,27.03
"Trondheim Golf- og Bryggerlaugs Lakrisporter...","Robust Porter",1.06,1.016,5.8,15.91,34.8
"Hopeful Porter","Robust Porter",1.059,1.011,6.23,40.94,38.47
"Old Republic Brown Porter","Brown Porter",1.043,1.011,4.18,28.66,25.1
"Porter on Baltic Sea","American Porter",1.06,1.014,5.94,33.56,38.28
"Finding nemo ! Porter Black Cherry","American Porter",1.068,1.016,6.79,40.98,31.71
"Black Butte Clone","American Porter",1.062,1.018,5.88,32.56,37.53
"Colonial Porter","American Porter",1.066,1.017,6.49,59.36,39.28
"Leaf Drop Porter","Baltic Porter",1.066,1.013,6.94,23.89,23.07
"Smoked Porter 2016","Brown Porter",1.048,1.012,4.69,29.31,24.87
"Porter","English Porter",1.078,1.022,7.4,41.55,35.13
"October 16 Porter","American Porter",1.052,1.013,5.13,26.62,31.05
"Deschutes Porter","American Porter",1.061,1.017,5.79,35.82,31.62
"JW Grand Rapids Porter","Robust Porter",1.065,1.016,6.55,52.09,50
"Burner Porter","American Porter",1.051,1.009,5.55,17.18,36.03
"Choco Porter","English Porter",1.062,1.013,6.43,37.45,31.78
"Alestonia","Baltic Porter",1.074,1.013,7.97,30.67,32.44
"The Big D","American Porter",1.063,1.011,6.88,47.43,35.6
"Mocha Valencia","American Porter",1.065,1.013,6.78,24.5,38.12
"Tech's Baltic Porter","Baltic Porter",1.083,1.021,8.22,25.01,34.95
"Zax Baltic Oatmeal porter","Baltic Porter",1.071,1.013,7.52,30.94,25.95
"Awesome Recipe","Baltic Porter",1.066,1.012,7.09,43.22,27.25
"Awesome Recipe","Robust Porter",1.066,1.017,6.52,0,33.15
"Pecan Pie Porter","American Porter",1.061,1.014,6.16,27.43,34.43
"SchuBrew Baltic Porter","Baltic Porter",1.079,1.02,7.78,35.71,26.53
"Pullman Porter","American Porter",1.057,1.018,5.12,41.83,31.36
"Robust Smoked Porter","Robust Porter",1.06,1.014,5.97,21.25,26.03
"Port it out","Robust Porter",1.067,1.013,7.08,36.93,35.45
"Imperial Autumn Ale - FINAL","Baltic Porter",1.083,1.021,8.15,41.51,25.03
"Pigeon Bone Porter","English Porter",13.5317,4.05574,5.11,27.36,26.42
"PORTER#2","Brown Porter",1.05,1.015,4.48,34.56,34.24
"King George's Late Afternoon Porter","English Porter",1.057,1.017,5.24,28.11,31.98
"Midnite Porter","American Porter",1.068,1.013,7.23,42.63,32.55
"Black widow porter biab","American Porter",1.06,1.014,6.11,40.83,37.47
"Baltic Vanilla Porter","Baltic Porter",1.073,1.017,7.45,60.38,30.03
"VQH Porter","Brown Porter",13.0922,2.03786,5.91,24.73,27.91
"Raspberry Porter","American Porter",1.058,1.011,6.18,39.32,30.78
"Under A Mountain","American Porter",1.062,1.013,6.4,28.16,25.33
"Bloody Porter","Brown Porter",1.059,1.017,5.48,49.57,28.89
"Easter Porter","Brown Porter",1.06,1.013,6.23,19.16,25.38
"Chocolate Outmeal Porter","Baltic Porter",1.061,1.018,5.64,32.78,38.69
"Nøgne Ø Porter (30 L)","English Porter",1.068,1.015,7.03,44.69,31.97
"Lupuleros: Vanilla Coffee Porter","American Porter",1.053,1.012,5.42,39.57,39.72
"BBB Porter","Brown Porter",1.055,1.014,5.39,27.97,26.96
"Ballast Point HW #6 Porter AG Original","American Porter",1.079,1.013,8.69,87.6,37.24
"Porter Paws","American Porter",1.063,1.015,6.29,24.49,35.69
"Rei do Crime","Robust Porter",1.065,1.015,6.48,41.76,29.77
"Sam's Baltic Porter","Baltic Porter",1.082,1.021,8.12,35.96,26.02
"Bowline PBBP","Brown Porter",1.088,1.021,8.77,34.89,33.98
"Porter","American Porter",1.055,1.029,3.5,34.4,50
"Tractor Fuel","Brown Porter",1.07,1.016,7.08,32.18,24.94
"Evil Borer Porter","American Porter",1.069,1.015,7.1,78.7,35.97
"Smoked Cherry Porter","English Porter",1.06,1.019,5.45,29.46,31.22
"Chocolate Covered Strawberry Porter","Brown Porter",1.054,1.016,4.95,26.61,32.26
"Awesome Recipe","Robust Porter",1.05,1.013,4.94,60.89,36.08
"Rye Smoked Porter","English Porter",1.051,1.011,5.34,28.94,26.57
"Park Bench Porter","Robust Porter",1.062,1.016,6.05,55.52,38.61
"Chocolate Orange","Robust Porter",1.071,1.022,6.45,43.64,28.13
"Deschutes Black Butte Porter","American Porter",1.061,1.017,5.79,33.36,31.62
"Streets of London Porter","Brown Porter",1.058,1.016,5.44,25.86,28.01
"Awesome Recipe","Robust Porter",1.062,1.015,6.06,33.37,28.82
"Raspberry Oatmeal Porter","Robust Porter",1.065,1.017,6.35,41.88,36.04
"Brown Porter 9/10","Brown Porter",1.037,1.009,3.67,28.99,18.89
"Dred Brown Porter","American Porter",1.058,1.013,5.92,41.79,24.16
"Poozy Porter Brbn aged","American Porter",1.062,1.016,6.09,32.74,32.2
"Moore porter","English Porter",1.057,1.016,5.45,22.56,25.05
"Captn' Kleggs Tentical Madness","Baltic Porter",1.075,1.02,7.24,38.57,20.93
"Robust Porter ale","Robust Porter",1.056,1.017,5.18,31.77,28.51
"Extract Porter 60 minutes - John Palmer's...","Robust Porter",1.057,1.014,5.6,38.67,31.63
"Porter#12","American Porter",1.06,1.017,5.7,71.52,35.33
"Imperial Porter 1.0","Baltic Porter",1.066,1.016,6.63,35.03,21.43
"Kaffekless - GF edition","Robust Porter",1.062,1.01,6.75,48.35,35.06
"Party gyle rye porter","American Porter",1.046,1.011,4.6,25.58,32.16
"Rye Porter","Robust Porter",1.059,1.014,5.97,49.18,26.94
"Imperial Rye Porter","American Porter",1.085,1.018,8.86,35.71,34.74
"SBA_Porter_Curs1","Robust Porter",1.056,1.013,5.7,29.45,24.96
"Awesome Recipe","Robust Porter",1.059,1.015,5.84,34.28,33.14
"BuckDrick","Robust Porter",1.064,1.018,5.98,38.25,30.11
"Black Butte Porter (clone)","American Porter",1.058,1.016,5.46,44.08,31.62
"Willametadata Retention","American Porter",1.057,1.011,6.03,27.48,33.54
"Robust Porter","American Porter",1.057,1.013,5.81,36.55,35.95
"Coffee up that Porter","Baltic Porter",1.082,1.019,8.33,72.86,50
"Porter Pup","American Porter",1.058,1.017,5.33,52.83,40.72
"Facchino","American Porter",1.061,1.012,6.38,48.03,39.39
"Crnjak","Robust Porter",1.061,1.016,5.97,50.53,40.69
"Porter brown","Brown Porter",1.028,1.007,2.71,33.01,23.72
"Kjeller 5 Bekkevoldelig Lakrisporter","American Porter",1.057,1.014,5.65,33.11,26.12
"Moroccan Porter","American Porter",1.063,1.02,5.58,36.23,30.16
"Dave's Black Wheat Ale","American Porter",1.063,1.012,6.74,85.41,39.61
"Brutal Winter Porter","English Porter",1.072,1.021,6.77,53.74,36.26
"PT (Peanut Butter-Toffee) Porter","American Porter",1.058,1.014,5.78,33.27,36.86
"Chocolate Porter","American Porter",1.06,1.011,6.33,42.72,24.66
"Porter Baltique","Baltic Porter",1.112,1.021,11.89,37.09,40.25
"Peanut butter porter","Robust Porter",1.064,1.017,6.13,27.51,35.46
"Broke binding porter","Robust Porter",1.058,1.015,5.71,89.11,34.02
"Dyson's Chocolate Porter","American Porter",1.048,1.011,4.77,33.21,27.8
"Santa's Little Helper 2018. Chocolate pepper...","American Porter",1.062,1.016,6.05,53.01,49.1
"Kevin's Vanilla Porter","American Porter",1.076,1.015,7.88,26.74,36.63
"Baltic Porter","Baltic Porter",1.081,1.019,8.23,42.07,34.26
"Black Pearl Porter","American Porter",1.063,1.018,5.87,21.19,28.86
"Intergalactic Chocolate Porter","American Porter",1.061,1.018,5.56,28.94,48.06
"One Louder","American Porter",1.067,1.016,6.69,59.04,43.17
"Olivia","American Porter",1.051,1.013,4.99,30.63,50
"Coffe Bukkake","Brown Porter",1.045,1.008,4.87,32.37,26.14
"Party Porter","American Porter",1.063,1.012,6.66,39.71,19.85
"Chris Porter","Robust Porter",1.057,1.011,6.04,30.94,28.3
"Igloo Devil in the Wood Smoked Porter","American Porter",1.062,1.015,6.23,40.19,37.01
"Porter Robinson","Robust Porter",1.058,1.014,5.76,38.71,42.17
"Wheat & Rye Porter","Robust Porter",1.064,1.014,6.6,21.54,25.02
"Burnt Rock AG","Robust Porter",1.062,1.015,6.05,30.29,34.35
"Robust solnedgang","Robust Porter",1.053,1.012,5.28,43.9,28.9
"Bottle of the Bastards","Brown Porter",1.05,1.01,5.25,30.34,23.05
"PB Porter","American Porter",1.058,1.011,6.11,54,34.28
"Greg's Ultimate Porter","American Porter",1.06,1.016,5.79,50.4,24.19
"HeberHaus Baltic Porter 3.0","Baltic Porter",1.077,1.012,8.49,46.85,28.22
"Choc Oatmeal Porter Jan 2017","Robust Porter",1.062,1.022,5.19,52.17,30.49
"Stout","Brown Porter",1.074,1.021,7.07,46.85,50
"Campfire Porter","American Porter",1.068,1.023,5.96,37.09,50
"Robust Honey Porter","American Porter",1.064,1.015,6.51,52.94,36.45
"Porter Camaarga","Robust Porter",1.058,1.014,5.66,30.41,37.59
"Porter","American Porter",1.062,1.013,6.39,35.67,35.6
"Smoked Pumpkin Porter","Brown Porter",1.055,1.013,5.65,28.38,28.12
"Chocolate Porter","American Porter",1.062,1.016,6.09,43.59,48.51
"Bad Ass Brunette (gluten free Porter)","Brown Porter",1.054,1.014,5.22,34.14,22.29
"Porter#3","Brown Porter",1.049,1.015,4.41,18.36,26.11
"Porter","American Porter",1.05,1.012,5.03,28.72,24.08
"Vanilla Porter","American Porter",1.065,1.016,6.45,20.83,30.07
"Edwort Robust Porter","American Porter",1.063,1.011,6.9,46.17,36.09
"Awesome Recipe","Robust Porter",1.063,1.016,6.2,44.46,39.6
"Boysen Porter","Robust Porter",1.05,1.009,5.35,31.84,49.22
"Brown Porter","Brown Porter",1.06,1.02,5.27,23.92,30.23
"Porter","English Porter",1.05,1.013,4.92,0,25.74
"Kokosporter","English Porter",1.055,1.012,5.63,31.81,30.5
"No Nonsense Porter","American Porter",1.062,1.017,5.79,35.51,35.97
"Founders Porter'ish","American Porter",1.059,1.012,6.11,48.17,39.47
"Chocolate Beer","English Porter",1.057,1.014,5.63,33.59,29.56
"Stone Smoked Porter","Robust Porter",1.054,1.014,5.35,62.99,39.53
"BLACK ROSE","Brown Porter",1.045,1.011,4.45,74.91,37.66
"First Brewer(???, ???, ???)","Brown Porter",1.049,1.01,5.17,29.49,25.82
"Any Porter In A Storm","American Porter",1.061,1.017,5.83,29.06,28.08
"Porter","Baltic Porter",1.061,1.017,5.72,32.32,29.11
"New Years Brown","English Porter",1.055,1.012,5.55,43.21,24.19
"Man in the moon brown porter","English Porter",1.049,1.014,4.56,31.48,20.17
"Blueberry porter","American Porter",1.06,1.011,6.35,32.28,34.29
"Devils - Greg","Brown Porter",1.07,1.022,6.34,30.63,13.94
"The Porter","American Porter",1.059,1.011,6.31,18.3,27.86
"Porter Bell clone","Brown Porter",1.052,1.015,4.91,42.92,50
"George Porter Jr.","Robust Porter",1.056,1.01,6.05,38.33,40.74
"Promenadporter","American Porter",1.056,1.013,5.58,33.47,38.86
"Pumpkin Seed Ale","Brown Porter",1.043,1.011,4.27,18.17,25.58
"Kona Coffee Porter","Robust Porter",1.077,1.021,7.24,32.83,38.88
"Valley Forge Porter","American Porter",1.058,1.013,5.97,38.51,27.23
"Awesome Recipe","Robust Porter",1.049,1.012,4.86,29.75,29.87
"Awesome Recipe","Brown Porter",1.056,1.014,5.54,27.97,27.19
"Imperial oaked porter","Robust Porter",1.075,1.019,7.38,60.27,27.48
"Robust Porter","Robust Porter",1.058,1.01,6.39,35.92,32.42
"American Porter","American Porter",1.055,1.013,5.53,33.44,32.72
"St Paul Porter","Brown Porter",1.053,1.01,5.65,54.06,33.3
"Leif Porter 25L  Kjeller5","Brown Porter",1.077,1.015,8.1,25.15,28.12
"Half HG","American Porter",1.053,1.015,5.05,50.86,39.29
"Porty McPortface","American Porter",1.055,1.01,5.82,44,33.25
"Time for Heroes - Black IPA (MkII)","Baltic Porter",1.073,1.017,7.29,58.85,30.09
"Dunkleberry","Robust Porter",1.071,1.019,6.86,23.76,34.37
"Robust Porter","Robust Porter",1.056,1.019,4.87,32.32,46.85
"Craigtube Porter AG","Brown Porter",1.051,1.01,5.39,22.47,29.27
"PB Porter","American Porter",1.06,1.02,5.31,32.16,39.41
"Soul destroyer","English Porter",1.061,1.015,6.1,40.04,24.78
"Peanut Butter Cup Porter 2","American Porter",1.064,1.019,5.86,39.16,37.79
"Porter BIAB","Robust Porter",1.058,1.013,5.92,36.92,42.79
"Smoky Porter","American Porter",1.051,1.013,5.02,45.52,30.36
"Lee's Black Whale","American Porter",1.072,1.019,6.87,58.75,34.38
"Beech Smoked Porter","American Porter",1.05,1.013,4.97,31.67,25.29
"Chocolate porter","American Porter",1.067,1.017,6.57,29.52,32.06
"White House Honey Porter 5.5 gallon","Baltic Porter",1.061,1.014,6.13,24.58,25.36
"Porter","American Porter",1.057,1.016,5.42,38.47,48.65
"Vanilla Ice Porter","Robust Porter",1.052,1.013,5.02,19.61,26.59
"Torsti's Tastiest - Dandy Gentleman II","English Porter",1.045,1.011,4.5,31.97,23.18
"Porter 2","Robust Porter",1.066,1.018,6.38,42.79,36.22
"Found a porter","American Porter",1.059,1.012,6.18,50.16,33.33
"British Porter","Brown Porter",1.055,1.014,5.4,40.64,23.79
"Brown Porter","English Porter",1.051,1.012,5.04,25.28,29.25
"Coffee Porter","American Porter",1.051,1.012,5.13,33.68,34.62
"London Ale","English Porter",1.063,1.019,5.84,16.69,17.48
"Porter chocolate 1","English Porter",1.05,1.011,5.21,27.44,29.49
"Robert's Newporter","American Porter",1.06,1.011,6.38,59.35,22.43
"Brown Beer (English Porter)","English Porter",1.041,1.01,4,28,22.02
"Porter","Brown Porter",1.041,1.009,4.15,33.38,29.13
"North Quarter Porter","Robust Porter",1.056,1.019,4.92,36.45,32.38
"Chad Chocolate Porter 01","American Porter",1.055,1.014,5.29,29.02,35.43
"Kenia Coffee Porter 040617","Robust Porter",1.056,1.015,5.36,17.1,34.4
"Lakrits Porter","American Porter",1.057,1.014,5.57,27.26,36.67
"Brew Academy Wheat Smoked Porter","American Porter",1.056,1.012,5.72,29.9,35.8
"Puketotara Porter","Baltic Porter",1.073,1.018,7.25,24.83,26.09
"Robust Porter","Robust Porter",1.052,1.013,5.13,30.31,37.24
"Xie's No 19 - Porter","American Porter",1.053,1.014,5.05,35.47,31.13
"Export India Porter (Kernel)","English Porter",1.068,1.019,6.42,22.39,45.69
"Black Strap Black Porter","Robust Porter",1.061,1.013,6.26,17.76,35.31
"Short Order Chocolate Porter","American Porter",1.053,1.013,5.27,32.72,38.21
"Smoked Porter","Brown Porter",1.063,1.016,6.22,39.65,34.49
"DPBC - Kingston Amber Ale (1830)","English Porter",1.065,1.015,6.55,59.11,36.97
"UK Porter","English Porter",1.055,1.014,5.39,29.74,20.75
"Robust Porter","American Porter",1.065,1.014,6.71,58.7,29.61
"Guido's Porter II","Baltic Porter",1.068,1.013,7.28,45.04,40.22
"God damn  cracker butts!","Baltic Porter",1.072,1.017,7.23,34.48,26.9
"Corvid Ale","American Porter",1.08,1.016,8.37,87.56,40.91
"Marken Choc Rum Porter","American Porter",1.049,1.014,4.66,72.43,50
"20170319 Extract Porter Magnum + Fuggle","Robust Porter",1.053,1.013,5.17,31.75,29.05
"TrePorter","Robust Porter",1.055,1.017,5.03,45.74,32.94
"P4 #6 - Brown Special W","English Porter",12.9108,2.43004,5.61,34.43,28.77
"Abre_A_Porter","American Porter",1.044,1.011,4.35,33.06,37.54
"Pemby Porter","Brown Porter",1.048,1.012,4.64,35.45,28.7
"Porter","American Porter",1.054,1.014,5.33,46.37,24.83
"Robust Porter","American Porter",1.066,1.021,6.01,43.83,30.15
"Winter Porter","Robust Porter",1.052,1.015,4.85,30.7,30.47
"Delta Force Porter","American Porter",1.048,1.009,5.19,37.14,25.62
"Utistu Porter 20L","Robust Porter",1.058,1.014,5.81,40.48,37.65
"Dick's Elixir Wheat Porter","American Porter",1.073,1.02,6.94,23.56,27.11
"Porter - ASPC","Robust Porter",1.062,1.019,5.6,32.67,27.16
"P4 #5 - Brown Carafa Porter","English Porter",14.1679,2.67666,6.18,33.18,25.38
"Courtney's Strong Arm Mesquite Smoked Brown ...","Brown Porter",1.051,1.011,5.16,28.81,24.12
"Maple Porter","American Porter",1.067,1.019,6.29,47.13,37.11
"SPP2","Robust Porter",1.07,1.015,7.53,54.79,38.38
"Belgisk Tomte","Robust Porter",1.058,1.012,6.01,51.6,38.2
"Ringwood XXXX Porter","English Porter",1.05,1.014,4.7,32.57,25.86
"Honey porter","Brown Porter",1.042,1.008,4.53,20.88,29.79
"Lightburn PM Porter","English Porter",12.8969,3.01957,5.41,30.07,49.16
"Figgy Porter","American Porter",1.068,1.019,6.45,30.85,34.72
"American Porter","American Porter",1.054,1.014,5.31,52.81,29.29
"Is Dustin Hoffman in This Coconut Porter","Robust Porter",1.063,1.014,6.44,48.01,30.01
"Honey Porter","American Porter",1.063,1.017,6.09,57.2,40.15
"Java the Hops","Robust Porter",1.061,1.022,5.05,32.79,29.89
"Porter","Robust Porter",1.067,1.022,5.86,35.2,41.67
"Porter","Brown Porter",1.055,1.014,5.38,33.94,24.64
"Porter","American Porter",1.056,1.013,5.66,27.04,29.56
"Coconut Porter","Robust Porter",1.057,1.013,5.83,34.24,37.27
"No Coffee Porter","American Porter",1.055,1.015,5.26,39.99,39.35
"11.English Porter","Brown Porter",1.046,1.012,4.59,25.72,25.19
"Chocolate Porter 01","Brown Porter",1.057,1.015,5.65,60.02,28.66
"Porter","American Porter",1.059,1.012,6.08,40,34.45
"Vanilla Imperial Stout","Baltic Porter",1.083,1.015,8.98,24.11,38.15
"45 gl - Pagan","Baltic Porter",1.063,1.016,6.22,26.87,26.08
"Port O Palmer","Robust Porter",1.054,1.016,5.07,38.76,29.61
"Awesome Recipe","Robust Porter",1.058,1.014,5.78,41.55,33.11
"Coconut Oat Porter","American Porter",1.048,1.016,4.19,24.78,27.38
"Fall Wheat Porter","Brown Porter",1.075,1.025,6.54,40.84,36.55
"Robust Porter 25 l","Robust Porter",1.058,1.014,5.8,36.8,34.99
"Winter Is Coming (238)","American Porter",1.082,1.019,8.31,28.23,43.41
"Smoked Baltic Porter","Baltic Porter",1.08,1.02,7.88,25.43,29.99
"09C: Baltic Porter","Baltic Porter",1.078,1.018,7.95,38.21,22.7
"State Pen Porter Clone","American Porter",1.066,1.017,6.43,27.27,29.66
"Irish Porter - Base","Brown Porter",1.064,1.017,6.13,53.8,34.28
"Vanilla Porter","Brown Porter",1.054,1.018,4.8,42.36,27.47
"Baltic Brett","Baltic Porter",1.077,1.019,7.65,0,31.41
"Porter","Brown Porter",1.05,1.01,5.23,22.49,28.3
"Bee Cave Robust Porter","American Porter",1.06,1.013,6.21,40.07,33
"Biggabrew reyk hafra porter","Baltic Porter",1.074,1.02,7.09,34.01,32.83
"Loon Lake Smoked Porter","Brown Porter",1.052,1.016,4.73,17.56,28.24
"NB Bourbon Barrel Porter","American Porter",1.064,1.018,6.08,47.21,48.76
"RR_27_Porter3","Robust Porter",1.051,1.013,5.04,27.85,28.26
"All grain porter","Robust Porter",1.058,1.014,5.74,62.67,33.69
"Hazelnut Porter","American Porter",1.057,1.015,5.58,40.47,27.99
"Punkin porter 2016","English Porter",1.051,1.013,5.01,19.62,24.72
"Porter for chilli/vanilla split","American Porter",1.057,1.013,5.8,50.66,23.08
