"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"Sarsparilla Vanilla Chocolate Chamomile Milk...","Stout",1.063,1.02,5.66,22.85,40
"PS Sweet Stout","Stout",1.064,1.022,5.49,35.29,41.11
"Breakfast beer","Stout",1.079,1.015,8.37,48.56,37.65
"Pitch Black Chocolate","Stout",1.06,1.017,5.7,38.9,40
"Super Stout","Stout",1.124,1.031,12.15,89.36,50
"GRAFF OF POWER (Work in progress) (so is the...","Stout",1.093,1.024,9.07,61.54,37.72
"Nutty Irishman","Stout",1.057,1.02,4.8,31.15,40.36
"Lord John's The Dreamer","Stout",1.089,1.017,9.51,67.13,50
"RIS","Stout",1.103,1.006,12.7,137.64,50
"Fostag Stout","Stout",1.033,1.008,3.34,101.13,50
"Full Measure Milk Stout","Stout",1.061,1.017,5.72,0,31
"Barrel aged IS","Stout",1.108,1.03,10.27,167.83,48.11
"Pineapple Stout","Stout",1.065,1.02,5.94,47.09,32.29
"Chocolate milk stout","Stout",1.055,1.019,4.78,54.56,50
"Double Chocolate Oatmeal Stout","Stout",1.055,1.013,5.46,27.89,37.45
"Sweet stout","Stout",1.063,1.021,5.53,25.97,37.42
"Chocolate Coconut Stout","Stout",1.053,1.013,5.32,31.77,23.25
"For Richer Or Porter","Stout",1.072,1.014,7.62,37.85,39.7
"Dry Stout-25L","Stout",1.046,1.011,4.52,14.06,46.84
"Just That Kind Of Day","Stout",1.102,1.019,10.87,70.13,39.02
"Gracie Ann Russian Imperial","Stout",1.107,1.02,11.39,121.1,40
"December Imp stout","Stout",1.09,1.015,9.81,39.51,50
"Chocolate Island Stout","Stout",1.063,1.022,5.38,20.98,45.51
"Slow sipper bourbon stout","Stout",1.085,1.02,8.53,111.9,41.69
"Sweet Milk Stout","Stout",1.074,1.028,6.38,38.71,38.73
"Tennessee Imperial State","Stout",1.003,1.001,0.29,126.15,0.8
"AHS Holiday Chocolate Stout","Stout",1.057,1.02,4.83,62.96,34.34
"Imperial Stout","Stout",1.111,1.023,11.59,69.04,50
"Irish American Stout","Stout",1.047,1.013,4.44,41.87,27.95
"Whaout?!","Stout",1.228,1.055,22.71,95.58,50
"Big Ass-Stout Big Ass-Scale","Stout",1.108,1.02,11.65,69.36,50
"The Amsterdammer","Stout",1.081,1.027,7.06,34.55,40
"Tirfing Imperial Stout","Stout",1.095,1.021,9.6,84.6,32.58
"Public Moose Private Oak Northern Empire Cre...","Stout",1.096,1.02,10.01,112.27,50
"Fossane Bryggeri - Svartefaen","Stout",1.099,1.021,10.23,69.91,37.73
"Imperial Stout","Stout",1.11,1.025,11.15,124.16,50
"Mint Chocolate 1 Gallon Test","Stout",1.069,1.025,5.76,47.26,50
"Milk Stout","Stout",1.055,1.02,4.64,22.51,36.94
"Left Hand Milk Stout Clone","Stout",1.067,1.02,6.14,29.75,40.9
"The Nutcracker","Stout",1.111,1.03,10.68,95.14,50
"116 OppigÂrds turbo stout clone","Stout",1.075,1.015,7.94,32.69,49.57
"Satan Takes A Holiday","Stout",1.095,1.018,10.15,77.43,45.66
"Into the dark (19 L)","Stout",1.053,1.013,5.23,54.38,45.31
"Awesome Recipe","Stout",1.097,1.015,10.82,54.33,40
"Chocolate Milk Stout - Choc' Nesse' Monster...","Stout",1.068,1.022,6.04,23.45,42.43
"Winter 2015 Imperial Stout","Stout",1.123,1.025,12.86,49.22,50
"Campfire Stout","Stout",1.041,1.01,4.16,12.48,10.83
"Hunahpu-Style RIS","Stout",1.099,1.033,8.6,95.94,40
"Peanut butter ale","Stout",1.079,1.02,7.75,63.16,48.69
"Mexican Chocolate Sweet Stout","Stout",1.084,1.021,8.31,84.88,50
"Gregg's Amazing RIS","Stout",1.122,1.032,11.81,120.06,50
"Stangabogan Asfalt Stout","Stout",1.096,1.022,9.59,73.01,44.02
"Airlann","Stout",1.044,1.013,4.12,35.26,37.73
"Oatnegget Irish Stout","Stout",1.052,1.012,5.22,31.93,40.9
"Coffee stout (small batch)","Stout",14.875,3.07244,6.37,23.75,35.57
"X2 stout","Stout",1.089,1.024,8.61,19.63,50
"More Courage - Russian Imperial Stout","Stout",1.1,1.025,9.88,97.54,35.35
"HopDawg Double Chocolate Milk Stout","Stout",1.078,1.017,8.02,28.13,50
"Milk Stout","Stout",1.059,1.028,4.15,39.98,38.84
"Mitch's Foreign Stout","Stout",1.067,1.017,6.64,45.75,50
"Black and Gold","Stout",1.063,1.017,5.99,41.97,32.36
"The Gutterball","Stout",1.069,1.019,6.53,28.55,45.98
"Black Bear Cub","Stout",1.07,1.012,7.52,42.78,41.58
"Barnstorm","Stout",16.8234,3.26141,7.38,25.3,38.11
"Catherine the Great","Stout",1.094,1.024,9.29,51.96,50
"Tears of Blood Imperial Stout","Stout",1.096,1.016,10.42,57.32,37.22
"Butthead Puppy Spit","Stout",1.081,1.016,8.51,59.57,43.09
"Vanilla cream stout","Stout",1.055,1.016,5.1,22.68,42.35
"Christmas spiced imp stout","Stout",1.118,1.034,11.06,0,50
"Whisky Reindeer","Stout",1.093,1.026,8.83,69.93,42.3
"IVAN","Stout",1.077,1.019,7.61,55.23,30.58
"ORM`s Dry Stout","Stout",1.054,1.014,5.35,36.34,34.99
"Stout","Stout",1.031,1.005,3.42,30.95,50
"Fatlagrad Imperial Stout","Stout",1.08,1.02,7.87,48.37,50
"Raspberry Chocolate Milk Stout","Stout",1.076,1.031,5.95,35.36,50
"My Irish Stout","Stout",1.055,1.015,5.23,38.61,40.19
"Royal ""E"" Stout","Stout",1.052,1.015,4.9,46.17,38.93
"Oatmeal Cookie Russian Imperial Stout","Stout",1.114,1.039,9.73,43.86,42.7
"Extra Stout","Stout",1.068,1.013,7.22,34.51,34.43
"Russian Imperial Stout (12L)","Stout",1.095,1.022,9.66,83.04,50
"W00tstout","Stout",1.104,1.026,10.28,0,32.99
"Snˆmannen","Stout",1.052,1.012,5.31,117.71,49.92
"Beer for Breakfast","Stout",1.096,1.025,9.34,48.98,50
"Sailor's Imperial Stout","Stout",1.074,1.014,7.85,49.18,50
"Oatmeal maple stout","Stout",1.089,1.023,8.71,48.63,50
"Tarn's Imperial Chocolate Stout","Stout",1.107,1.033,9.64,32.55,50
"Massacre Stout","Stout",1.098,1.021,10.16,74.81,50
"Left Hand Milk Stout Clone","Stout",1.051,1.021,4.03,37.41,32.04
"Pure Chocolate Rye","Stout",1.102,1.029,9.53,49.7,49.57
"Chokecherry Milk Stout","Stout",1.107,1.025,10.77,107.25,50
"Dublin stout","Stout",1.082,1.021,8.01,44.58,9.62
"Chai Milk Stout edited to make roasty","Stout",1.069,1.024,5.86,24.22,40
"Dry irish stout","Stout",1.04,1.009,4,35.56,32.44
"Old Odell's Sleepy Stout","Stout",1.074,1.017,7.47,64.67,50
"Sweet Bachelor Single Hop Stout","Stout",1.05,1.011,5.19,30.26,30.97
"Thanks for the Mammaries","Stout",1.07,1.022,6.25,32.6,37.9
"Clawbster Stout","Stout",1.062,1.018,5.73,52.31,31.74
"Blackness of Space/Galactic Crepuscule","Stout",1.11,1.019,11.84,92.6,50
"The One And Only Tom Tom","Stout",1.11,1.027,10.82,0,40
"Imp Night Stout","Stout",1.142,1.034,14.24,74.54,50
"Pepparkaka 2","Stout",1.078,1.021,7.4,21.61,36.83
"Little Taste of Heaven Stout","Stout",1.118,1.016,13.38,150.63,50
"Crosbinator","Stout",1.111,1.028,10.94,78.42,40
"Milk Tray Man","Stout",1.052,1.012,5.14,25.66,32.47
"Chocolate Chipotle Stout","Stout",1.066,1.013,7.05,11.91,35.83
"RIS","Stout",1.114,1.033,10.65,78.93,48.04
"Rainbow Pale Stout","Stout",1.075,1.016,7.73,33.26,7.91
"Beer Geek Breakfast","Stout",1.081,1.019,8.05,98.69,50
"Staunton Stout","Stout",1.042,1.012,3.95,35.2,42.98
"Pirate Stout","Stout",1.067,1.013,7.47,31.22,31.39
"Peaty Oaky Stout","Stout",1.06,1.012,6.36,35.83,42.84
"Svart Hav(Kinn klone)","Stout",1.047,1.012,4.61,32.66,32.87
"Smokey Mountain Stout","Stout",1.079,1.019,7.91,57.65,46.23
"LumberJack II","Stout",1.111,1.027,10.94,66.22,50
"Oatmeal Stout","Stout",1.057,1.019,4.97,29.38,36.52
"Imperial Stout (Kate the Bot)","Stout",1.096,1.019,10.16,86.9,50
"PilStouT","Stout",1.05,1.013,4.96,25.81,39.72
"Skinny Gorilla","Stout",1.107,1.025,10.82,84.97,49.24
"Imperial stout","Stout",1.087,1.022,8.58,117.13,50
"Sweet stout","Stout",1.068,1.02,6.28,34.21,47.21
"Victory Stout","Stout",1.06,1.012,6.32,109.27,34.93
"Kinnesi","Stout",1.046,1.011,4.65,28.36,50
"Russian Imperial STout","Stout",1.108,1.028,10.48,119.46,9.36
"Breakfast Techno Stout","Stout",1.083,1.021,8.17,69.62,41.68
"Padfoot","Stout",1.074,1.018,7.35,52.14,41.06
"Bakke Brygg Dry Stout 25 l","Stout",1.044,1.012,4.2,36.85,30.58
"Dark Souls","Stout",1.094,1.024,9.24,36.42,26.3
"Dental Stout","Stout",1.051,1.013,5.07,47.89,27.08
"Dry Stout #3","Stout",1.055,1.016,5.18,78.18,42.73
"Sam's Courage","Stout",1.051,1.013,5.02,31.35,40
"Russian Imperial Stout","Stout",1.101,1.026,9.88,96.95,46.98
"Coffee Milk Stout","Stout",1.06,1.02,5.27,28.85,34
"SWEET STOUT CULICHI","Stout",1.024,1.006,2.35,64.92,50
"Fishermans Stout","Stout",1.05,1.009,5.33,0,30.34
"Roggestout","Stout",1.05,1.011,5.14,30.53,30.86
"Imperial Stoutness","Stout",1.112,1.026,11.3,40.88,50
"Groomsmen Grenade Imperial Stout","Stout",1.107,1.025,10.79,77.22,50
"Kjeller 5 Juleale 2016 25 liter BB30","Stout",1.074,1.017,7.46,65.42,45.59
"Russian Yeti","Stout",1.083,1.021,8.17,68.45,40
"Chris","Stout",1.081,1.013,9.02,93.4,50
"Coffee Imperial","Stout",1.112,1.026,11.36,95.62,50
"Elvis Pilot Batch #1","Stout",23.104,6.19821,9.51,32.69,50
"Christmas Coffee Stout","Stout",1.085,1.023,8.06,98.99,38.5
"Knockoff Guinness","Stout",1.043,1.012,4.06,41.97,29.94
"RIS 2015","Stout",1.123,1.031,12.17,99.46,50
"Palmer's Formula Stout","Stout",1.051,1.014,4.79,19.51,39.98
"Hardcore Coco Night","Stout",1.081,1.025,7.32,18.82,50
"Roker's Fault Imperial Stout","Stout",1.116,1.024,12.1,94.78,50
"Anastasia RIS","Stout",1.081,1.023,7.54,61.96,50
"Mj¯lkestaut","Stout",1.065,1.019,5.96,28.55,34.71
"Smoked Chocolate Cherry Oatmeal Stout","Stout",1.061,1.015,6,37.01,34.46
"Guinness Clone","Stout",1.047,1.013,4.46,39.41,33.96
"Chocolate Vanilla Stout Recipe","Stout",1.077,1.026,6.64,27.04,47.86
"Stout base partigyle","Stout",1.115,1.026,11.77,0,37.12
"ImpeRyel Stout","Stout",1.158,1.04,15.6,99.47,50
"The Dark Force Awakens","Stout",1.048,1.013,4.66,38.78,39.06
"My Goodness","Stout",20.2655,4.07544,8.95,68.6,44.81
"Syrupbrau","Stout",1.093,1.021,9.35,82.73,50
"Deception Cream Stout","Stout",1.058,1.017,5.44,0,33.06
"Double Chocolate Milk Stout","Stout",1.066,1.017,6.47,58.23,41.64
"Ila's Stout","Stout",1.051,1.013,5.02,35.59,43.04
"Sweet Chocolate Stout","Stout",1.046,1.011,4.63,31.16,32.27
"Irish Stout","Stout",1.047,1.011,4.8,41.55,38.17
"Porter","Stout",1.054,1.02,4.45,31.72,44.99
"Sweet stout","Stout",1.058,1.021,4.93,24.76,30.43
"Russian Imperial Stout","Stout",1.112,1.023,11.7,83.1,36.09
"NB Dry Irish Stout","Stout",1.045,1.013,4.15,52.52,38.75
"Epic Stout","Stout",1.119,1.023,12.61,149.2,50
"Staves The Day II","Stout",1.102,1.033,9.09,69.2,50
"Hair of the Jack-a-lope","Stout",28.3307,8.6929,11.37,39.27,41.96
"GB Stout","Stout",1.104,1.032,9.41,72.13,48.11
"SjokomÊlk","Stout",1.114,1.026,11.56,58.9,49.89
"American Stout","Stout",1.104,1.025,10.45,134.33,42.81
"Boûi?ek","Stout",1.126,1.031,12.39,12.95,37.96
"Extract Secksial Chockolatt","Stout",1.099,1.025,9.76,56.27,50
"Sunday Irish Stout","Stout",1.05,1.011,5.14,41.97,37.12
"Quasi Imperial","Stout",1.104,1.024,10.61,62.29,50
"Dark Extract Stout","Stout",1.05,1.014,4.7,32.74,30.98
"Pumpkin Stout","Stout",1.108,1.028,10.42,77.79,49.38
"Garbage RIP","Stout",1.1,1.024,10.03,93.32,50
"Mad Cow Milk Stout","Stout",1.048,1.013,4.58,23.95,35.2
"DIY DOG | AB:05 Belgian Imperial Stout","Stout",1.128,1.031,12.8,37.72,50
"Stout dei carristi nuova","Stout",1.05,1.011,5.01,43.78,33.88
"RIS","Stout",1.102,1.029,9.63,51.4,40
"Stout","Stout",10.6117,2.73116,4.19,39.35,38.06
"Cookie Wookie","Stout",1.084,1.022,8.21,60.97,38.35
"Tax Season IRS","Stout",1.106,1.028,10.32,79.2,50
"Bete Noire","Stout",1.075,1.013,8.11,46.33,39.53
"Mallorca Imperial Stout","Stout",1.097,1.017,10.53,70.28,38.89
"Tjukk og seig sjokostut","Stout",1.072,1.017,7.2,15.35,50
"Black Black Heart","Stout",1.053,1.016,4.86,33.43,29.51
"Yuuyu smokes bongs","Stout",1.061,1.012,6.47,37.59,42.1
"60 Empire of the Stout","Stout",1.102,1.019,10.82,107.34,46.85
"Supermassive Attenuation Coefficient","Stout",1.08,1.018,8.11,64.47,44.96
"Russian Imperial Stout","Stout",1.12,1.031,11.74,70.04,49.25
"Imperial Entanglements","Stout",1.121,1.022,13.08,52.76,50
"Ris biz","Stout",1.103,1.026,10.06,114.54,50
"Imperial stout","Stout",1.072,1.016,7.44,71.42,39.86
"Chocolate Milk Stout","Stout",1.067,1.026,5.39,31.17,49.65
"LDV","Stout",1.101,1.021,10.47,81.44,50
"Sladkiy (Russian for sweet)","Stout",1.123,1.035,11.58,80.85,50
"SchuBrew RIS III - #RISOFF2017","Stout",1.111,1.021,11.69,73.11,50
"Stout","Stout",1.049,1.014,4.64,62.75,42.51
"Modieus Zwart","Stout",1.042,1.008,4.46,54.39,41.66
"Mark's RIS","Stout",1.096,1.032,8.34,79.58,40
"Extra Stout","Stout",1.061,1.016,5.95,34.57,46.35
"SCB Barrel Aged Project","Stout",1.098,1.022,9.98,52.74,47.59
"Symbionese Liberation Stout 16","Stout",1.076,1.019,7.47,51.91,40.48
"Russian Imperial Stout","Stout",1.104,1.022,10.71,111.41,50
"Mother of Dragons Milk","Stout",1.087,1.019,8.98,77.47,30.73
"RIS + EIPA","Stout",1.08,1.013,8.69,94.07,50
"Yellower Snow IPA","Stout",1.046,1.009,4.86,37.77,36.46
"Army of Darkness Imperial Stout","Stout",1.094,1.019,9.79,69.44,44.82
"Viking breakfast","Stout",1.085,1.02,8.48,63.46,47.43
"Breakfast Stout 4.0","Stout",1.102,1.022,10.49,67.58,49.58
"Svarte Faen","Stout",1.112,1.019,12.14,37.47,50
"Garner Well-Hopped Stout","Stout",1.085,1.023,8.06,84.04,46.86
"Wry Lila (2017)","Stout",1.115,1.027,11.56,72.68,50
"Boom goes the dynamite","Stout",1.036,1.007,3.81,9.44,36.13
"Staute Max - Speidel 50l version","Stout",1.045,1.008,4.86,36.62,39.25
"American Stout","Stout",1.085,1.019,8.57,83.69,35.68
"Craigleith Stout","Stout",1.043,1.012,4.07,36.47,34.35
"Imperial Stout","Stout",1.1,1.034,8.62,57.11,49.69
"Blackness of Space","Stout",1.107,1.028,10.4,91.79,50
"Imperial Chocolate Stout","Stout",1.08,1.022,7.57,41.65,43.53
"Irish Cream Sweet Stout","Stout",1.058,1.017,5.38,34.63,34.59
"Sammy's Bite Chocoloate & Coffee Edition","Stout",1.073,1.021,6.89,41.34,41.45
"Black Widow Stout","Stout",1.093,1.023,9.11,92.34,50
"Winter stout barrel","Stout",1.061,1.017,5.73,39.53,32.19
"Tungsinn","Stout",1.104,1.024,10.47,90.45,50
"Thirsty Point Stout","Stout",1.064,1.013,6.61,48.78,38.24
"Blueberry Stout","Stout",1.055,1.012,5.71,29.73,34.86
"Stout_2 - 12/16","Stout",1.046,1.009,4.94,36.92,29.2
"Russisk h¯vding fra Svea","Stout",1.097,1.018,10.29,62.04,39.68
"Droog","Stout",1.052,1.012,5.27,34.43,29.37
"Dublin Style Stout (Guiness)","Stout",1.041,1.009,4.2,45.32,36.26
"The Black Sheep - Dry Stout","Stout",1.043,1.011,4.15,41.11,31.58
"Magic 8-Ball - Extract (10l boil)","Stout",1.08,1.015,8.47,128.54,41.75
"Clearing Out The Cupboard - Rushed Imperial ...","Stout",1.086,1.022,8.5,70.59,40
"Keijsers RIS Coconut","Stout",1.095,1.016,10.37,216.71,35.54
"Dark beer","Stout",1.098,1.036,8.12,70.74,21.35
"Imperial sour stout","Stout",1.1,1.019,10.63,29.49,39.39
"Bowman Brand Stout","Stout",1.134,1.035,12.94,84.61,50
"Russian imperial stout1","Stout",1.083,1.023,7.89,94.94,47.65
"Imperial Stout Base","Stout",1.097,1.027,9.25,68.6,50
"Nobody Beats the RIS","Stout",1.104,1.026,10.2,91.29,40
"Bourbon Barrel Vanilla Stout","Stout",1.091,1.024,8.78,85.33,37.23
"Vanilla Stout","Stout",1.058,1.012,6.08,0,32.99
"MY OWN - YOOPERS OATMEAL STOUT","Stout",1.059,1.014,5.99,44.37,30.84
"Chocolate Milk Stout","Stout",1.053,1.019,4.36,33.31,28.37
"Two Batch Stout","Stout",1.047,1.012,4.65,31.3,40.3
"Imperial stout 2016 jul","Stout",1.094,1.026,8.95,52.32,50
"Russian Imperial Stout","Stout",1.096,1.022,9.65,131.31,50
"Stout","Stout",1.05,1.012,4.96,29.75,35.46
"Anatolli's Russian Imperial Stout","Stout",1.091,1.026,8.63,93.09,40
"Breakfast Stout","Stout",1.095,1.026,9.03,75.36,50
"RIS-y Business","Stout",1.092,1.026,9.51,111.01,40
"Espresso Milk Stout","Stout",1.062,1.023,5.17,17.85,31.7
"Irish Stout","Stout",1.041,1.009,4.21,40.71,40.9
"Geneva House Breakfast Stout","Stout",1.099,1.026,9.57,33.29,50
"Coffee Stout","Stout",1.062,1.015,6.1,36.46,37.26
"Matrioska","Stout",1.087,1.017,9.26,65.54,36.41
"2017 RIS","Stout",1.125,1.016,14.32,48.24,50
"Ferret and trouser leg","Stout",1.084,1.023,8,98.19,50
"Collusion Russian Imperial Stout","Stout",1.097,1.024,9.64,59.66,50
"Carribean Stout","Stout",1.059,1.015,5.81,42.5,36.8
"Dnez 20 - spiced milk stout","Stout",1.099,1.021,10.21,156.98,43.51
"Russian Imperial Stout","Stout",1.099,1.018,10.69,111.87,42.77
"Awesome Recipe","Stout",1.06,1.022,5.01,34.63,34.44
"Imperial Stout","Stout",1.083,1.02,8.28,62.29,50
"Dry Stout","Stout",1.045,1.011,4.47,34.02,28.38
"Rye stout","Stout",1.064,1.016,6.26,49.11,36.91
"Bourbon stout","Stout",1.049,1.016,4.27,48.62,40
"Chocalate Christmas Milk Stout","Stout",1.102,1.026,10.02,51.86,50
"The Moroccan - Imperial Stout","Stout",1.098,1.025,9.51,85.98,50
"Wiper & false - imp hard shake","Stout",1.105,1.024,10.63,19.64,50
"Black Mass","Stout",1.077,1.02,7.94,37.52,40
"Short Hard Stout","Stout",1.101,1.025,9.99,58.54,50
"Squid Ink","Stout",1.096,1.031,8.49,32.59,41.42
"DickSTOUT for Harambe","Stout",1.071,1.017,7.13,31.85,50
"Whittler adjusted","Stout",1.067,1.022,5.98,0,40
"Licht aan","Stout",1.049,1.016,4.35,41.76,41.78
"GP Stout Belg","Stout",1.073,1.022,6.66,42.87,47.77
"Blakesley's Imperial Stout","Stout",1.125,1.045,10.61,83.36,50
"Awesome Recipe","Stout",1.113,1.022,11.87,60.43,50
"B&W's Chocolate Stout (Noel Edmonds' Cocoa N...","Stout",1.049,1.017,4.29,23.01,37.74
"Ol' Jimmy's First Dry Stout","Stout",1.044,1.01,4.43,33.7,40
"Twisted stout","Stout",1.049,1.012,4.84,46.99,28.53
"B&W's Milk Stout (Milkin the cow blindfolded...","Stout",1.059,1.023,4.7,23.47,39.03
"Imperial Coffee Stout - 8 gal Batch","Stout",1.096,1.017,10.34,105.16,39.05
"Hendy's Imperial Stormtrooper Stout","Stout",1.071,1.01,8.04,77.56,28.86
"Awesome Recipe","Stout",1.098,1.017,10.64,63.23,37.68
"Extra Stout  THE BLACK STUFF","Stout",1.063,1.014,6.49,40.47,37.5
"80 Peanut butter porter 2","Stout",1.051,1.013,5.03,24.76,26.91
"Awesome Recipe","Stout",1.081,1.018,8.34,32.01,34.8
"Russian Imperial Stout","Stout",1.093,1.015,10.26,62.78,50
"Brewstore Xmas RIS","Stout",1.062,1.015,6.08,63.37,48.43
"Pillar of Stout","Stout",1.047,1.01,4.89,64.22,50
"Silk Stout","Stout",1.068,1.019,6.39,45.39,50
"Dry Stout V.4","Stout",1.044,1.007,4.84,32.87,43.8
"Silverback stout","Stout",1.086,1.016,9.28,64.3,39.38
"Old Rasputin Stout Clone Lite (6.2%)","Stout",1.067,1.019,6.23,47.78,34.05
"Forein Stout","Stout",1.06,1.016,5.8,63.94,35.98
"Irish Stout","Stout",1.036,1.008,3.72,27.85,24.88
"Irish stout","Stout",1.049,1.013,4.76,36.01,39.78
"Mint Chocoloate Milk Stout","Stout",1.061,1.022,5.2,32.63,48.52
"Too Strong For Neil 2016","Stout",1.092,1.021,9.36,85.22,50
"English Breakfast Of Champions","Stout",1.059,1.025,4.48,23.86,42.87
"TriStar Imperial Stout (Dark Star)","Stout",1.115,1.03,11.12,91.25,50
"Imperial Oatmeal Stout","Stout",1.1,1.029,9.28,72.62,39.49
"Cherry porter","Stout",1.068,1.019,6.47,46.99,50
"Soft Water Stout (Guinness-style)","Stout",1.042,1.01,4.19,31.13,29.13
"Cookie Monster","Stout",1.08,1.034,6,30.62,41.33
"Santa's Sack","Stout",1.061,1.01,6.72,34.46,33.67
"Oatmeal Pi Day Stout","Stout",1.066,1.018,6.31,49.82,39.69
"Smoked mocha Stout","Stout",1.08,1.018,8.12,53.71,34.8
"Stout","Stout",1.048,1.014,4.4,52.94,36.46
"Chocolate Milk Stout","Stout",15.4292,5.47291,5.43,33.58,40.96
"Kount Chocula Stout","Stout",1.06,1.021,5.24,29.36,30.62
"Vanilla Bourbon Stout","Stout",1.071,1.016,7.23,35.63,29.7
"Steven's Imperial Stout","Stout",1.12,1.032,11.6,109,50
"The Full Irish","Stout",1.072,1.018,7.12,44.24,37.14
"Death by SaunderBrau","Stout",1.036,1.009,3.52,0,40.39
"The final addition nafarious villain","Stout",1.104,1.022,10.81,43.77,41.49
"Mint Stout 1","Stout",1.04,1.008,4.28,47.88,50
"Imperial Stout","Stout",1.08,1.023,7.55,79.16,50
"Coconut Chocolate Oatmeal Stout","Stout",1.063,1.023,5.14,24.13,36.18
"Chocolate Milk Stout","Stout",1.055,1.018,4.81,24.98,34.59
"Chocolate Stout J","Stout",1.058,1.016,5.58,52.2,36.5
"Old Rasputin","Stout",1.108,1.024,11.04,76.4,39.3
"Mike's Russian Imperial Stout","Stout",1.089,1.022,8.78,111.07,40
"Imperial Stout","Stout",1.09,1.021,9.11,66.62,34.98
"Cream Stout","Stout",1.059,1.018,5.4,46.44,35.49
"Chocolate Milk Stout","Stout",1.062,1.018,5.77,32.3,50
"RIS - Serious","Stout",1.104,1.027,10.03,122.42,50
"Irish Stout","Stout",1.046,1.013,4.26,41.09,29.43
"Duck Lord III","Stout",1.178,1.039,18.18,57.19,50
"Salted Caramel Chocolate Stout","Stout",1.059,1.015,5.76,28.62,37.9
"London Stout","Stout",1.05,1.014,4.63,34.69,50
"3 bbl RIS","Stout",1.116,1.037,10.34,72.61,50
"Propentious Irish stout","Stout",1.049,1.013,4.7,44.44,38.42
"Old Man Bill","Stout",1.125,1.032,12.13,94.8,40
"Black Forest Stout","Stout",1.082,1.02,8.14,32.51,43.11
"1-2 Stout","Stout",1.053,1.014,5.07,36.72,30.09
"The Great Yeti","Stout",1.093,1.023,9.18,104.15,40
"Russe IS","Stout",1.092,1.028,8.47,85.38,40
"Flodden Dry Stout","Stout",1.06,1.016,5.73,78.79,50
"CSAR Stout","Stout",1.044,1.012,4.16,59.52,40
"I Forgot Our Anniversary","Stout",1.088,1.03,7.5,56.92,33.18
"Bobby's Russian Imperial Stout","Stout",1.102,1.027,9.91,100.35,50
"Black Bear RIStout","Stout",1.095,1.016,10.33,118.35,38.18
"La Negra","Stout",1.105,1.026,10.31,0,50
"Anti Nˆtallergi - Imperial Peanut Stout","Stout",1.094,1.017,10.12,138.39,50
"Dry Irish stout","Stout",1.046,1.01,4.69,22.62,31.44
"(k)rˆkstout","Stout",1.08,1.014,8.77,40.3,46.29
"5 G AG Sweet Stout","Stout",1.063,1.021,5.42,27.28,39.1
"Irish DRY Stout","Stout",11.8228,1.98966,5.23,32.67,35.31
"Dave's Milk Stout","Stout",1.092,1.027,8.5,123.82,50
"Guinni","Stout",1.04,1.009,4.08,29.28,22.13
"Cliff's Triple Chocolate Stout","Stout",1.058,1.02,5.2,24.77,31.2
"Oatmeal Chocolate Imperial Stout","Stout",1.084,1.02,8.46,69.12,36.37
"Milk Stout","Stout",1.07,1.017,6.97,35.3,38.68
"Dry Irish Stout-Moyland's Dragoon","Stout",15.7983,3.89875,6.47,29.05,50
"Stick it in my bunghole","Stout",1.061,1.022,5.17,21.35,50
"Coconut Chocolate Oatmeal Stout","Stout",1.064,1.025,5.13,28.2,38.26
"Major Dickason","Stout",1.086,1.023,8.36,70.02,50
"Awesome Recipe","Stout",1.103,1.023,10.55,68.05,50
"Coffee stout","Stout",15.2347,3.15005,6.54,15.53,38.2
"Craig-Inspired Chocolate Stout","Stout",1.076,1.021,7.82,66.2,50
"Igloo Russian Imperial Coffee Stout","Stout",1.083,1.023,7.95,34.43,31.44
"Imperial Stout","Stout",1.079,1.02,7.8,105.17,50
"Staves the Day","Stout",1.112,1.028,11.04,69.96,50
"Single Stout Porter","Stout",1.065,1.018,6.23,65.07,31.48
"Smoked Stout","Stout",1.083,1.016,8.79,12.61,40.01
"Ferdinand Foch","Stout",1.089,1.02,8.95,60.95,40.57
"Oatmeal Milk Stout (Finkel & Garf mod.)","Stout",1.067,1.026,5.46,50.67,44.78
"Awesome Recipe","Stout",1.073,1.02,6.89,56.56,40
"20C Old Rasputin Clone","Stout",1.096,1.022,9.67,74.47,38.17
"Sweet Stout","Stout",1.043,1.011,4.24,20.75,36.68
"Dry Stout","Stout",1.05,1.014,4.65,34.61,38.75
"Cogitation Imperial Stout","Stout",1.09,1.014,9.93,62.92,50
"The Spotted Dog V2","Stout",1.06,1.019,5.42,30.68,37.25
"Stout Recipe # 1","Stout",1.05,1.013,4.76,38.95,40
"Deception Cream Stout","Stout",1.063,1.018,5.96,30.67,29.71
"Imperial Stout","Stout",1.094,1.022,9.45,66.97,47.04
"C.H.C.M.Stout","Stout",1.057,1.017,5.24,27.98,39.8
"Irish Stout Recipe Special-All Grain","Stout",1.048,1.013,4.59,41.21,38.02
"Fools and Jesters","Stout",1.092,1.018,9.67,81.01,44.61
"Guinness","Stout",1.043,1.011,4.22,39.87,28.4
"Russian Imperial Stout","Stout",1.128,1.032,12.59,91.89,50
